Transaction_ID,Customer_ID,Age_Group,Gender,City,Product_Category,Units_Sold,Price,Total_Spend,IoT_Feature_Used,Device_Connectivity,Carbon_Footprint_gCO2,Purchase_Date
TX001268,C2999,25-34,Male,Kolkata,Smartwatch,1,214.47,214.47,Yes,5G,305.54,21-04-2025
TX001269,C8924,35-44,Female,Ahmedabad,Smartwatch,1,260.16,260.16,Yes,WiFi,154.04,29-07-2024
TX001270,C6150,35-44,Female,Jaipur,RFID Apparel,2,73.25,146.5,No,NA,220.04,17-02-2021
TX001271,C6488,45-54,Female,Pune,RFID Apparel,1,99.14,99.14,No,NA,227.5,28-07-2021
TX001272,C5741,25-34,Non-binary,Jaipur,Smartwatch,1,192.47,192.47,No,NA,139.88,17-03-2021
TX001273,C2069,35-44,Prefer not to say,Pune,AR Glasses,1,467.76,467.76,No,NA,263.55,25-12-2022
TX001274,C2782,35-44,Prefer not to say,Hyderabad,AR Glasses,1,328.75,328.75,Yes,5G,487.28,24-03-2020
TX001275,C4409,55+,Non-binary,Hyderabad,Smart Hat,1,83.81,83.81,No,NA,449.95,05-12-2020
TX001276,C2917,55+,Female,Mumbai,RFID Apparel,1,64.84,64.84,Yes,NFC,78.33,20-09-2021
TX001277,C6658,55+,Prefer not to say,Jaipur,IoT Sneakers,1,188.25,188.25,No,NA,402.09,17-10-2022
TX001278,C2241,55+,Male,Mumbai,Smartwatch,1,313.58,313.58,Yes,Bluetooth,106.9,17-11-2024
TX001279,C2515,25-34,Female,Chennai,Smartwatch,1,222.03,222.03,No,NA,317.55,29-08-2024
TX001280,C9708,18-24,Prefer not to say,Delhi,RFID Apparel,1,97.09,97.09,No,NA,87.24,06-08-2022
TX001281,C3983,45-54,Non-binary,Jaipur,IoT Sneakers,1,165.48,165.48,No,NA,176.85,28-06-2022
TX001282,C6253,55+,Female,Delhi,Smartwatch,1,185.57,185.57,No,NA,205.61,03-07-2024
TX001283,C6926,55+,Prefer not to say,Mumbai,IoT Sneakers,1,202.52,202.52,No,NA,195.13,26-07-2024
TX001284,C6576,45-54,Prefer not to say,Jaipur,Smartwatch,2,182.35,364.7,No,NA,268.85,15-04-2022
TX001285,C1382,35-44,Female,Ahmedabad,Smart Jacket,1,363.93,363.93,Yes,5G,158.08,03-11-2023
TX001286,C6214,55+,Female,Pune,RFID Apparel,1,65.52,65.52,Yes,NFC,77.12,08-04-2025
TX001287,C9069,25-34,Female,Delhi,Smart Jacket,1,307.54,307.54,Yes,Bluetooth,334.27,12-08-2020
TX001288,C7332,35-44,Male,Pune,Smart Jacket,1,290.86,290.86,Yes,NFC,247.97,29-05-2024
TX001289,C5408,25-34,Prefer not to say,Lucknow,IoT Sneakers,1,188.12,188.12,Yes,Bluetooth,356.1,18-11-2022
TX001290,C4016,25-34,Male,Jaipur,Smartwatch,1,311.76,311.76,No,NA,192.94,20-01-2023
TX001291,C1378,35-44,Male,Delhi,Smartwatch,1,280.45,280.45,No,NA,438.15,15-01-2020
TX001292,C4903,25-34,Male,Delhi,RFID Apparel,1,98.41,98.41,No,NA,75.25,12-01-2023
TX001293,C7813,25-34,Prefer not to say,Delhi,Smartwatch,1,269.97,269.97,No,NA,363.41,29-11-2024
TX001294,C5582,35-44,Female,Chennai,RFID Apparel,1,64.85,64.85,No,NA,227.1,13-07-2021
TX001295,C8949,55+,Female,Hyderabad,RFID Apparel,1,90.57,90.57,Yes,NFC,95.9,04-01-2024
TX001296,C7814,35-44,Male,Jaipur,Smartwatch,1,244.11,244.11,Yes,5G,453.89,30-04-2022
TX001297,C2294,18-24,Non-binary,Chennai,RFID Apparel,1,91.64,91.64,No,NA,177.47,25-11-2023
TX001298,C8931,18-24,Non-binary,Hyderabad,Smartwatch,1,251.49,251.49,Yes,NFC,423.16,09-01-2022
TX001299,C7270,45-54,Female,Hyderabad,IoT Sneakers,1,126.29,126.29,No,NA,329.92,25-08-2021
TX001300,C1849,18-24,Prefer not to say,Hyderabad,IoT Sneakers,1,137.69,137.69,Yes,NFC,431.41,20-05-2020
TX001301,C1856,45-54,Prefer not to say,Bengaluru,IoT Sneakers,1,235.64,235.64,No,NA,356.11,07-03-2022
TX001302,C3391,55+,Prefer not to say,Pune,Smart Hat,1,68.61,68.61,No,NA,111.2,08-11-2022
TX001303,C5011,45-54,Male,Kolkata,RFID Apparel,1,125.1,125.1,No,NA,226.41,18-12-2021
TX001304,C1005,25-34,Prefer not to say,Ahmedabad,IoT Sneakers,1,166.11,166.11,No,NA,146.11,21-08-2022
TX001305,C1551,18-24,Female,Chennai,IoT Sneakers,1,128.85,128.85,Yes,WiFi,324.73,24-03-2020
TX001306,C1100,55+,Prefer not to say,Jaipur,Smart Jacket,1,442.36,442.36,Yes,5G,455.36,26-09-2020
TX001307,C9042,35-44,Prefer not to say,Ahmedabad,IoT Sneakers,2,179.93,359.86,Yes,WiFi,432.55,20-04-2022
TX001308,C1227,45-54,Female,Delhi,RFID Apparel,1,123.63,123.63,No,NA,196.55,06-11-2024
TX001309,C8942,25-34,Male,Delhi,Smartwatch,1,218.34,218.34,No,NA,141.8,16-02-2023
TX001310,C4200,55+,Male,Hyderabad,AR Glasses,1,466.76,466.76,Yes,WiFi,423.78,16-07-2021
TX001311,C2240,55+,Prefer not to say,Chennai,Smartwatch,1,271.2,271.2,No,NA,456.83,31-03-2024
TX001312,C8896,55+,Non-binary,Bengaluru,RFID Apparel,1,110.07,110.07,No,NA,147.63,29-08-2021
TX001313,C7384,35-44,Non-binary,Ahmedabad,RFID Apparel,1,78.8,78.8,No,NA,136.68,27-10-2022
TX001314,C6779,35-44,Prefer not to say,Pune,IoT Sneakers,1,200.31,200.31,Yes,Bluetooth,311.07,25-12-2023
TX001315,C4669,35-44,Male,Delhi,RFID Apparel,1,70.32,70.32,Yes,NFC,120.35,01-10-2023
TX001316,C3241,18-24,Non-binary,Ahmedabad,Smart Jacket,1,339.1,339.1,Yes,NFC,148.22,10-07-2020
TX001317,C5049,35-44,Female,Chennai,RFID Apparel,1,80.93,80.93,No,NA,260.15,24-01-2021
TX001318,C6210,45-54,Non-binary,Jaipur,RFID Apparel,1,83.89,83.89,No,NA,199.31,17-09-2021
TX001319,C3109,35-44,Male,Delhi,Smartwatch,1,186.52,186.52,Yes,NFC,173.34,12-02-2024
TX001320,C5900,55+,Prefer not to say,Ahmedabad,RFID Apparel,1,82.17,82.17,No,NA,146.2,12-08-2024
TX001321,C4561,55+,Prefer not to say,Lucknow,IoT Sneakers,1,237.76,237.76,No,NA,470.12,21-09-2020
TX001322,C4630,55+,Prefer not to say,Bengaluru,Smartwatch,1,202.9,202.9,Yes,WiFi,453.27,05-07-2024
TX001323,C1075,45-54,Non-binary,Kolkata,AR Glasses,1,526.59,526.59,No,NA,197.37,21-01-2021
TX001324,C7989,45-54,Female,Chennai,Smart Jacket,1,456.05,456.05,Yes,NFC,194.14,18-12-2020
TX001325,C7011,45-54,Non-binary,Lucknow,AR Glasses,1,632.72,632.72,Yes,5G,353.41,23-02-2022
TX001326,C2611,45-54,Non-binary,Kolkata,Smartwatch,1,200,200,No,NA,457.8,13-01-2021
TX001327,C1133,18-24,Male,Mumbai,RFID Apparel,1,79.33,79.33,Yes,Bluetooth,175.91,24-12-2022
TX001328,C2936,25-34,Female,Delhi,Smartwatch,1,289.18,289.18,No,NA,412.18,16-06-2022
TX001329,C2446,35-44,Prefer not to say,Kolkata,Smart Jacket,1,259.21,259.21,No,NA,382.45,10-09-2021
TX001330,C6754,55+,Non-binary,Lucknow,Smartwatch,1,223.88,223.88,Yes,WiFi,340.16,04-02-2021
TX001331,C7536,55+,Prefer not to say,Ahmedabad,Smartwatch,1,192.72,192.72,Yes,NFC,118.96,25-06-2020
TX001332,C1958,25-34,Female,Kolkata,IoT Sneakers,2,127.29,254.58,No,NA,412.16,05-08-2024
TX001333,C4680,35-44,Non-binary,Ahmedabad,RFID Apparel,1,109.63,109.63,No,NA,150.37,26-10-2022
TX001334,C6393,45-54,Prefer not to say,Bengaluru,RFID Apparel,1,90.38,90.38,No,NA,244.31,08-06-2024
TX001335,C4285,45-54,Prefer not to say,Jaipur,RFID Apparel,1,93.79,93.79,No,NA,116.92,19-05-2025
TX001336,C6717,18-24,Male,Kolkata,Smart Jacket,1,382.96,382.96,No,NA,272.68,29-03-2024
TX001337,C3940,45-54,Female,Kolkata,IoT Sneakers,1,123.13,123.13,Yes,WiFi,367.84,03-09-2024
TX001338,C6909,55+,Male,Bengaluru,IoT Sneakers,1,119.56,119.56,Yes,NFC,374.5,27-09-2022
TX001339,C7993,35-44,Non-binary,Delhi,RFID Apparel,1,115.34,115.34,Yes,WiFi,123.43,06-06-2023
TX001340,C4827,55+,Non-binary,Pune,Smart Jacket,1,400.6,400.6,Yes,5G,238.2,25-06-2020
TX001341,C7558,25-34,Female,Lucknow,Smartwatch,1,308.04,308.04,No,NA,379.88,30-01-2023
TX001342,C9960,55+,Non-binary,Jaipur,IoT Sneakers,1,228.9,228.9,Yes,NFC,167.69,18-12-2022
TX001343,C2547,18-24,Prefer not to say,Lucknow,RFID Apparel,1,80.49,80.49,Yes,Bluetooth,185.92,18-07-2020
TX001344,C4475,18-24,Non-binary,Mumbai,RFID Apparel,1,121.15,121.15,No,NA,224.2,10-12-2021
TX001345,C9756,35-44,Female,Ahmedabad,Smart Jacket,1,356.26,356.26,Yes,5G,359.38,30-03-2022
TX001346,C8225,35-44,Prefer not to say,Lucknow,Smartwatch,1,270.71,270.71,Yes,Bluetooth,442.96,30-07-2020
TX001347,C8710,55+,Prefer not to say,Lucknow,AR Glasses,1,479.34,479.34,Yes,5G,441.23,19-05-2025
TX001348,C2688,55+,Male,Bengaluru,Smartwatch,1,259.17,259.17,No,NA,384.98,26-06-2023
TX001349,C7644,18-24,Prefer not to say,Bengaluru,AR Glasses,1,428.72,428.72,No,NA,391.01,13-03-2021
TX001350,C4189,35-44,Female,Jaipur,Smart Jacket,1,404.04,404.04,Yes,5G,157.04,03-09-2024
TX001351,C9074,25-34,Prefer not to say,Bengaluru,Smartwatch,1,314.62,314.62,Yes,5G,150.32,19-04-2022
TX001352,C1439,45-54,Non-binary,Mumbai,Smart Jacket,1,351.98,351.98,Yes,Bluetooth,333.03,22-02-2024
TX001353,C8385,45-54,Male,Jaipur,IoT Sneakers,1,125,125,No,NA,292.15,23-05-2025
TX001354,C3748,55+,Male,Ahmedabad,Smartwatch,1,312.31,312.31,No,NA,455.36,19-06-2020
TX001355,C2002,35-44,Prefer not to say,Mumbai,IoT Sneakers,1,210.96,210.96,Yes,WiFi,133.84,27-11-2020
TX001356,C8028,45-54,Non-binary,Mumbai,Smartwatch,1,167.96,167.96,No,NA,432.23,04-11-2020
TX001357,C9100,45-54,Prefer not to say,Chennai,Smart Jacket,2,382.85,765.7,Yes,5G,166.31,09-09-2023
TX001358,C8666,35-44,Female,Hyderabad,Smart Hat,2,50.79,101.58,No,NA,250.34,13-03-2021
TX001359,C9717,55+,Prefer not to say,Ahmedabad,Smartwatch,1,258.26,258.26,No,NA,363.46,19-05-2022
TX001360,C2007,45-54,Prefer not to say,Lucknow,Smartwatch,1,227.36,227.36,Yes,NFC,427.18,14-05-2020
TX001361,C3315,55+,Prefer not to say,Ahmedabad,Smartwatch,1,190.75,190.75,Yes,Bluetooth,95.4,10-07-2024
TX001362,C5678,25-34,Prefer not to say,Hyderabad,RFID Apparel,1,75.85,75.85,No,NA,61.54,25-09-2023
TX001363,C6839,18-24,Female,Bengaluru,AR Glasses,1,390.95,390.95,No,NA,383.73,14-12-2024
TX001364,C2889,25-34,Prefer not to say,Chennai,Smart Hat,1,61.38,61.38,No,NA,355.65,20-12-2024
TX001365,C9823,18-24,Female,Ahmedabad,Smartwatch,1,172.25,172.25,No,NA,281.69,14-11-2023
TX001366,C4844,35-44,Female,Delhi,IoT Sneakers,1,201.1,201.1,Yes,WiFi,401.09,04-10-2021
TX001367,C5178,35-44,Non-binary,Hyderabad,Smart Jacket,1,440.41,440.41,No,NA,397.97,07-11-2022
TX001368,C5679,25-34,Female,Kolkata,IoT Sneakers,1,139.72,139.72,Yes,WiFi,145.16,22-06-2022
TX001369,C8853,35-44,Male,Lucknow,Smartwatch,1,174.64,174.64,Yes,NFC,300.57,14-02-2020
TX001370,C8583,18-24,Prefer not to say,Delhi,RFID Apparel,1,121.52,121.52,Yes,NFC,77.64,30-01-2025
TX001371,C5240,55+,Female,Lucknow,Smart Hat,1,54.99,54.99,No,NA,142.79,28-08-2022
TX001372,C1212,35-44,Male,Chennai,RFID Apparel,1,121.18,121.18,No,NA,128.15,25-05-2023
TX001373,C3160,45-54,Male,Lucknow,RFID Apparel,1,113.75,113.75,Yes,5G,194.91,05-09-2022
TX001374,C4202,55+,Female,Bengaluru,Smartwatch,1,317.3,317.3,Yes,WiFi,479.55,14-09-2020
TX001375,C5284,35-44,Male,Delhi,Smartwatch,2,205.67,411.34,Yes,NFC,361.46,07-01-2021
TX001376,C4408,18-24,Non-binary,Delhi,Smartwatch,1,218.9,218.9,No,NA,207.75,22-05-2020
TX001377,C4452,18-24,Female,Kolkata,RFID Apparel,1,88.17,88.17,No,NA,189.52,10-03-2024
TX001378,C8884,55+,Prefer not to say,Lucknow,Smart Jacket,1,455.79,455.79,Yes,NFC,397.67,28-03-2025
TX001379,C1942,25-34,Prefer not to say,Hyderabad,IoT Sneakers,1,216.94,216.94,Yes,5G,120.25,14-05-2024
TX001380,C8146,55+,Male,Mumbai,Smartwatch,1,166.09,166.09,Yes,NFC,164.37,02-05-2025
TX001381,C5036,25-34,Non-binary,Delhi,Smartwatch,1,205.76,205.76,No,NA,448.36,29-01-2025
TX001382,C6725,45-54,Non-binary,Lucknow,Smart Jacket,1,421.13,421.13,Yes,5G,307.88,20-06-2025
TX001383,C7564,45-54,Non-binary,Hyderabad,IoT Sneakers,1,173.17,173.17,No,NA,304.37,25-06-2023
TX001384,C8720,18-24,Prefer not to say,Lucknow,Smart Hat,1,60.63,60.63,No,NA,472.99,09-05-2021
TX001385,C4825,35-44,Prefer not to say,Chennai,Smartwatch,1,295.45,295.45,No,NA,298.48,05-03-2024
TX001386,C6588,45-54,Male,Chennai,Smart Hat,1,53.88,53.88,Yes,WiFi,430.11,14-10-2022
TX001387,C8301,35-44,Non-binary,Pune,AR Glasses,1,608.71,608.71,Yes,5G,120.47,08-06-2022
TX001388,C8190,55+,Non-binary,Hyderabad,RFID Apparel,1,88.48,88.48,No,NA,99.26,20-11-2021
TX001389,C6364,45-54,Prefer not to say,Bengaluru,RFID Apparel,1,94.3,94.3,Yes,Bluetooth,85.25,09-01-2023
TX001390,C1285,55+,Prefer not to say,Lucknow,Smartwatch,1,279.81,279.81,Yes,NFC,148.93,19-10-2020
TX001391,C9327,18-24,Male,Kolkata,RFID Apparel,1,87.44,87.44,No,NA,185.83,12-10-2022
TX001392,C1852,18-24,Prefer not to say,Mumbai,AR Glasses,1,379.77,379.77,Yes,WiFi,461.67,20-03-2024
TX001393,C9031,35-44,Non-binary,Delhi,RFID Apparel,1,87.35,87.35,No,NA,228.91,25-06-2023
TX001394,C7496,18-24,Female,Kolkata,Smartwatch,1,273.11,273.11,No,NA,378.47,05-12-2023
TX001395,C2330,55+,Male,Jaipur,Smart Jacket,1,330.53,330.53,No,NA,442.36,02-02-2025
TX001396,C1968,18-24,Prefer not to say,Ahmedabad,Smart Jacket,1,452.09,452.09,No,NA,295.17,13-05-2020
TX001397,C8052,35-44,Female,Kolkata,IoT Sneakers,1,193.09,193.09,Yes,NFC,297.36,22-06-2022
TX001398,C7254,35-44,Female,Bengaluru,Smartwatch,1,296.92,296.92,No,NA,494.35,24-12-2020
TX001399,C9265,35-44,Prefer not to say,Mumbai,Smartwatch,1,166.37,166.37,Yes,NFC,427.49,10-03-2020
TX001400,C1240,35-44,Non-binary,Chennai,Smart Jacket,1,387.15,387.15,Yes,NFC,280.4,11-06-2021
TX001401,C4133,35-44,Female,Ahmedabad,IoT Sneakers,2,141.58,283.16,Yes,Bluetooth,420.69,20-02-2023
TX001402,C9345,45-54,Non-binary,Chennai,RFID Apparel,1,121.97,121.97,Yes,Bluetooth,66.29,06-01-2020
TX001403,C9166,35-44,Prefer not to say,Delhi,RFID Apparel,1,92.73,92.73,No,NA,90.54,23-02-2020
TX001404,C1868,55+,Non-binary,Ahmedabad,Smartwatch,1,289.55,289.55,No,NA,110.83,22-02-2023
TX001405,C9113,25-34,Female,Mumbai,Smartwatch,1,256.42,256.42,No,NA,281.96,04-01-2021
TX001406,C6671,25-34,Non-binary,Delhi,RFID Apparel,1,68.59,68.59,No,NA,227.97,15-03-2021
TX001407,C5213,55+,Non-binary,Chennai,RFID Apparel,1,104.76,104.76,No,NA,172.45,22-09-2021
TX001408,C8741,45-54,Prefer not to say,Mumbai,IoT Sneakers,1,206.16,206.16,No,NA,117.62,30-12-2024
TX001409,C1200,55+,Male,Kolkata,IoT Sneakers,1,130.55,130.55,Yes,Bluetooth,253.06,13-02-2023
TX001410,C3958,35-44,Female,Kolkata,Smartwatch,1,163.23,163.23,No,NA,447.35,20-08-2022
TX001411,C3823,55+,Female,Lucknow,Smartwatch,1,256.41,256.41,Yes,NFC,393.73,25-06-2021
TX001412,C7371,35-44,Non-binary,Lucknow,IoT Sneakers,1,212.37,212.37,No,NA,374.44,16-06-2023
TX001413,C7619,18-24,Non-binary,Ahmedabad,Smartwatch,1,246.92,246.92,Yes,5G,311.25,23-05-2024
TX001414,C9214,55+,Female,Mumbai,Smartwatch,1,271.66,271.66,Yes,NFC,302.23,30-01-2022
TX001415,C7097,35-44,Female,Kolkata,Smartwatch,1,197.4,197.4,Yes,5G,178.96,11-11-2023
TX001416,C9318,35-44,Female,Delhi,IoT Sneakers,1,227.29,227.29,Yes,WiFi,288.92,08-10-2023
TX001417,C8927,25-34,Male,Bengaluru,Smartwatch,1,292.81,292.81,Yes,NFC,384.39,10-03-2020
TX001418,C8648,45-54,Male,Mumbai,IoT Sneakers,1,188.58,188.58,No,NA,136.47,09-07-2023
TX001419,C5836,45-54,Non-binary,Kolkata,Smartwatch,1,161.76,161.76,No,NA,486.37,20-01-2020
TX001420,C8168,25-34,Male,Ahmedabad,Smartwatch,1,254.18,254.18,No,NA,126.39,03-11-2022
TX001421,C5056,55+,Non-binary,Lucknow,AR Glasses,1,489.42,489.42,No,NA,255.15,06-09-2020
TX001422,C9580,18-24,Male,Lucknow,AR Glasses,1,327.58,327.58,Yes,Bluetooth,324.83,29-05-2023
TX001423,C4507,45-54,Female,Jaipur,IoT Sneakers,1,125.6,125.6,No,NA,196.85,06-12-2023
TX001424,C7334,18-24,Female,Pune,IoT Sneakers,1,189.46,189.46,Yes,NFC,369.19,23-06-2022
TX001425,C8925,18-24,Female,Pune,Smart Jacket,1,366.24,366.24,Yes,5G,336.44,19-10-2024
TX001426,C7232,55+,Prefer not to say,Bengaluru,RFID Apparel,1,105.05,105.05,No,NA,217,26-12-2021
TX001427,C2535,35-44,Male,Kolkata,RFID Apparel,1,72.72,72.72,Yes,NFC,238.87,17-10-2023
TX001428,C5903,18-24,Female,Jaipur,RFID Apparel,1,91.3,91.3,Yes,Bluetooth,131.73,06-08-2020
TX001429,C5715,45-54,Prefer not to say,Chennai,RFID Apparel,1,87.47,87.47,No,NA,56.51,06-04-2025
TX001430,C5547,18-24,Female,Bengaluru,RFID Apparel,1,117.93,117.93,No,NA,233.39,07-06-2022
TX001431,C7917,18-24,Prefer not to say,Bengaluru,Smartwatch,1,287.04,287.04,Yes,NFC,181.13,22-03-2020
TX001432,C3536,18-24,Prefer not to say,Ahmedabad,IoT Sneakers,1,148.84,148.84,No,NA,262.54,13-09-2022
TX001433,C8255,45-54,Male,Kolkata,RFID Apparel,1,70.65,70.65,No,NA,123.67,18-07-2024
TX001434,C8942,45-54,Male,Ahmedabad,RFID Apparel,1,102.9,102.9,Yes,WiFi,110.42,23-02-2024
TX001435,C4843,45-54,Female,Chennai,AR Glasses,1,576.81,576.81,Yes,NFC,183.14,15-06-2025
TX001436,C7817,35-44,Non-binary,Ahmedabad,RFID Apparel,1,102.56,102.56,No,NA,228.27,24-05-2022
TX001437,C4237,45-54,Prefer not to say,Mumbai,Smartwatch,1,258.4,258.4,No,NA,214.79,16-10-2020
TX001438,C1992,45-54,Male,Hyderabad,RFID Apparel,1,76.08,76.08,No,NA,195.75,27-10-2024
TX001439,C2365,35-44,Prefer not to say,Lucknow,AR Glasses,1,344.69,344.69,No,NA,290.68,26-05-2023
TX001440,C4441,35-44,Non-binary,Chennai,Smart Jacket,1,388.43,388.43,Yes,Bluetooth,314.92,17-01-2021
TX001441,C7666,55+,Prefer not to say,Lucknow,IoT Sneakers,1,169.46,169.46,Yes,WiFi,477.17,10-08-2020
TX001442,C5241,18-24,Prefer not to say,Chennai,Smartwatch,1,181.52,181.52,Yes,5G,383.34,24-04-2020
TX001443,C7730,45-54,Female,Hyderabad,Smartwatch,1,270.65,270.65,Yes,WiFi,278.06,09-04-2023
TX001444,C3969,45-54,Male,Mumbai,Smartwatch,1,160.1,160.1,No,NA,338.33,06-09-2023
TX001445,C8955,18-24,Prefer not to say,Delhi,RFID Apparel,1,118.55,118.55,Yes,WiFi,282.87,09-11-2023
TX001446,C7948,18-24,Female,Ahmedabad,Smart Jacket,1,265.62,265.62,No,NA,182.51,21-09-2021
TX001447,C9813,45-54,Non-binary,Hyderabad,Smart Hat,1,87.48,87.48,Yes,Bluetooth,131.35,08-10-2020
TX001448,C3008,35-44,Prefer not to say,Mumbai,AR Glasses,1,590.28,590.28,Yes,Bluetooth,368.31,03-03-2020
TX001449,C8126,45-54,Female,Lucknow,Smart Jacket,1,309.09,309.09,No,NA,468,14-09-2022
TX001450,C5525,45-54,Female,Jaipur,Smartwatch,1,248.81,248.81,Yes,5G,430,20-08-2020
TX001451,C4753,35-44,Female,Mumbai,IoT Sneakers,1,153.73,153.73,Yes,NFC,444.42,09-02-2021
TX001452,C3080,25-34,Non-binary,Kolkata,IoT Sneakers,1,168.74,168.74,Yes,WiFi,174.76,21-03-2025
TX001453,C8366,18-24,Prefer not to say,Jaipur,IoT Sneakers,1,128.81,128.81,No,NA,246.3,25-08-2024
TX001454,C2106,35-44,Non-binary,Chennai,Smart Jacket,1,329.2,329.2,No,NA,200.82,14-12-2024
TX001455,C6329,35-44,Prefer not to say,Hyderabad,IoT Sneakers,1,192.96,192.96,No,NA,113.25,27-11-2023
TX001456,C5764,55+,Male,Ahmedabad,Smartwatch,1,162.94,162.94,Yes,Bluetooth,404.8,02-05-2022
TX001457,C2755,18-24,Prefer not to say,Mumbai,RFID Apparel,2,79.98,159.96,Yes,WiFi,128.87,09-12-2023
TX001458,C1232,45-54,Male,Delhi,Smartwatch,1,283.99,283.99,Yes,5G,238.76,03-11-2023
TX001459,C3397,18-24,Non-binary,Chennai,Smart Jacket,2,310.29,620.58,Yes,WiFi,286.79,08-11-2022
TX001460,C8012,25-34,Male,Delhi,Smartwatch,1,231.46,231.46,Yes,NFC,237.77,23-08-2021
TX001461,C5723,18-24,Male,Delhi,AR Glasses,1,488.98,488.98,No,NA,375.04,22-09-2022
TX001462,C7329,25-34,Non-binary,Jaipur,Smart Jacket,1,321.37,321.37,Yes,WiFi,312.26,15-04-2020
TX001463,C4725,18-24,Female,Chennai,Smartwatch,1,201.25,201.25,No,NA,143.33,28-04-2025
TX001464,C4282,25-34,Non-binary,Chennai,RFID Apparel,1,124.78,124.78,Yes,5G,105.03,09-06-2022
TX001465,C6496,55+,Prefer not to say,Pune,Smartwatch,2,161.4,322.8,No,NA,153.92,29-06-2021
TX001466,C7549,35-44,Non-binary,Bengaluru,Smartwatch,1,187.86,187.86,Yes,Bluetooth,460.87,27-07-2020
TX001467,C6623,55+,Prefer not to say,Ahmedabad,IoT Sneakers,1,212.72,212.72,No,NA,150.73,13-06-2020
TX001468,C1949,45-54,Prefer not to say,Lucknow,Smart Jacket,1,368.13,368.13,No,NA,132.87,03-09-2024
TX001469,C4543,55+,Non-binary,Lucknow,AR Glasses,1,398.83,398.83,No,NA,137.08,26-12-2022
TX001470,C2339,25-34,Female,Mumbai,IoT Sneakers,1,182.94,182.94,No,NA,323.58,14-12-2022
TX001471,C1774,55+,Male,Chennai,AR Glasses,1,617.15,617.15,No,NA,198.7,06-04-2023
TX001472,C3480,25-34,Male,Ahmedabad,Smart Jacket,1,314.55,314.55,Yes,5G,94.28,21-12-2024
TX001473,C9254,45-54,Female,Chennai,Smartwatch,1,232.27,232.27,No,NA,149.73,10-12-2023
TX001474,C3542,25-34,Female,Mumbai,RFID Apparel,1,66.21,66.21,No,NA,143.63,03-03-2020
TX001475,C1976,18-24,Female,Bengaluru,Smartwatch,1,188.37,188.37,No,NA,430.58,04-12-2021
TX001476,C6991,35-44,Non-binary,Delhi,AR Glasses,1,426.49,426.49,Yes,NFC,388.35,19-02-2022
TX001477,C2659,45-54,Prefer not to say,Lucknow,Smartwatch,2,201.6,403.2,Yes,NFC,422.89,26-02-2024
TX001478,C6502,35-44,Male,Lucknow,Smart Hat,1,79.55,79.55,No,NA,232.6,03-08-2022
TX001479,C8263,45-54,Non-binary,Lucknow,Smartwatch,1,274.75,274.75,Yes,5G,433.59,24-08-2020
TX001480,C4108,55+,Prefer not to say,Delhi,Smartwatch,1,229.19,229.19,No,NA,224.38,18-02-2024
TX001481,C6805,25-34,Non-binary,Jaipur,IoT Sneakers,1,142.51,142.51,No,NA,118.33,20-12-2021
TX001482,C9556,18-24,Non-binary,Lucknow,Smart Jacket,1,244.08,244.08,Yes,NFC,116.47,18-01-2025
TX001483,C3538,55+,Non-binary,Hyderabad,Smartwatch,1,270.35,270.35,No,NA,325.82,18-10-2024
TX001484,C4705,45-54,Prefer not to say,Ahmedabad,Smartwatch,1,195.95,195.95,Yes,NFC,262.14,20-01-2020
TX001485,C4111,25-34,Male,Ahmedabad,Smart Hat,1,88.58,88.58,No,NA,218.8,26-11-2022
TX001486,C5337,45-54,Prefer not to say,Lucknow,Smartwatch,1,210.45,210.45,No,NA,115.75,26-06-2020
TX001487,C2971,45-54,Prefer not to say,Hyderabad,Smartwatch,1,162.4,162.4,No,NA,230.97,01-04-2022
TX001488,C1868,35-44,Prefer not to say,Bengaluru,RFID Apparel,1,90.16,90.16,No,NA,249.77,07-04-2020
TX001489,C3956,55+,Female,Pune,Smartwatch,1,276.3,276.3,No,NA,216.52,08-07-2021
TX001490,C3033,55+,Male,Kolkata,Smartwatch,1,174.83,174.83,Yes,NFC,139.39,16-06-2021
TX001491,C5698,35-44,Non-binary,Lucknow,Smartwatch,1,316.77,316.77,Yes,WiFi,112.19,09-08-2024
TX001492,C8240,55+,Prefer not to say,Pune,Smart Hat,1,70.16,70.16,No,NA,168.62,19-05-2022
TX001493,C7292,35-44,Male,Chennai,Smartwatch,1,176.4,176.4,No,NA,213.28,30-03-2022
TX001494,C6854,45-54,Male,Pune,Smart Jacket,1,413.14,413.14,No,NA,455.39,11-04-2021
TX001495,C5882,45-54,Male,Ahmedabad,Smartwatch,1,272.27,272.27,Yes,5G,380.12,19-11-2022
TX001496,C9740,45-54,Non-binary,Chennai,RFID Apparel,1,81.99,81.99,Yes,NFC,56.54,13-03-2024
TX001497,C6921,25-34,Non-binary,Ahmedabad,IoT Sneakers,1,121.02,121.02,Yes,5G,256.27,24-02-2022
TX001498,C3652,35-44,Non-binary,Lucknow,Smartwatch,1,262.78,262.78,Yes,Bluetooth,417.84,29-09-2020
TX001499,C1118,35-44,Prefer not to say,Delhi,IoT Sneakers,1,183.36,183.36,No,NA,398.38,31-08-2020
TX001500,C5289,55+,Male,Lucknow,IoT Sneakers,1,140.03,140.03,Yes,Bluetooth,136.25,10-01-2023
TX001501,C6635,55+,Male,Pune,Smart Hat,1,87.96,87.96,No,NA,124.73,15-03-2022
